TID	tubefeet3_kq	spine1_kq	ovary3_kq	gut1_kq
MGLB19773.2	0.0	7.5847	0.905579	0.189471
MGLB19773.1	2.87957	4.04758e-08	0.0	2.34565e-09
MGLB19572.1	0.000385719	2.52538e-06	0.000149194	0.000805795
MGLB19572.2	0.784386	2.10588	0.128187	1.40594
MGLB19325.1	13.2568	30.3775	2.93102	23.8241
MGLB19828.1	0.0	2.37944	0.0	3.04118
MGLB19692.1	13.0672	12.5404	1.90716	25.0198
MGLB19793.1	0.457653	5.70872	0.0	0.250744
MGLB19928.1	0.837247	0.749954	0.0	0.0
MGLB19456.1	0.369722	0.353381	0.0	4.19499
MGLB20029.1	3.36697	1.16881	1.19621	0.293758
MGLB18980.1	0.294592	0.0963104	0.0	2.00084
MGLB19423.1	0.202619	1.05695	0.431448	0.35751
MGLB19278.1	0.0	0.0	0.139061	0.0
MGLB19278.2	0.0	10.0887	0.139061	20.087
MGLB19278.3	3.96077	0.0	0.139061	0.0
MGLB19901.1	0.338508	7.35371e-06	0.135979	0.0
MGLB19901.2	0.338508	1.05041	0.135979	3.13032
MGLB19901.4	0.338508	7.35371e-06	0.135979	0.0
MGLB19901.5	0.166225	3.27012	0.0223586	1.78198
MGLB19901.3	0.0746372	1.44786	0.0109928	0.813054
MGLB19466.1	8.5274	11.5698	0.592502	74.7111
MGLB19894.1	0.246247	0.108718	0.242481	40.831
MGLB20000.1	1.34132	5.81279	1.00421	27.8132
MGLB19285.1	15.3153	44.9329	1.75531	9.33487
MGLB19703.1	2.90273	4.54734	0.569946	1.54841
MGLB19209.1	0.3196	0.336665	0.0	7.44308
MGLB19294.1	0.092262	1.52681	0.0766521	2.31456
MGLB19294.2	0.89536	2.06394	0.198536	1.72417e-07
MGLB19196.3	0.0	0.0	1.32754	0.0
MGLB19196.1	4.63269	3.32856	0.0	20.6409
MGLB19196.2	2.18601	2.49448	0.0	7.38172
MGLB19061.1	0.0	0.805924	0.138274	2.05819
MGLB19061.2	0.0	0.805924	0.138274	2.05819
MGLB19570.1	42.6137	20.5794	48.8709	30.9569
MGLB19094.1	0.0	0.0	0.0	0.0
MGLB19094.2	1.91414	2.22057	0.224373	2.6924
MGLB19567.1	4.97457	14.0577	1.51554	6.79033
MGLB19671.1	0.0	0.0	0.0	0.0
MGLB19671.2	0.226763	0.0	0.227889	0.419248
MGLB19671.3	0.576701	0.606886	0.521456	0.850373
MGLB19671.4	0.0	0.0	0.0	0.0931827
MGLB19389.1	1.26113	0.814938	0.524848	1.46381
MGLB19530.1	0.0	0.0	0.0	0.0
MGLB19389.2	0.0	1.3919	0.0	0.0
MGLB19389.3	0.0	0.0	0.0	0.0
MGLB20009.1	0.0	14.3001	0.0	0.0
MGLB19997.1	0.383376	3.62948	0.0	0.0
MGLB19876.1	0.0	0.0	0.0	0.0
MGLB19253.1	0.0	0.0	2.29761	0.0
MGLB19960.1	1.98516	4.60313	0.0	10.1752
MGLB19261.1	1.74069	45.2684	0.0	48.1969
MGLB19418.1	5.30912	7.47161	3.74804e-09	44.5474
MGLB19418.2	0.0	0.0	3.48855	0.0
MGLB19418.3	0.0	0.0	0.0	0.0
MGLB19262.3	0.0	1.60679	0.860238	1.84792
MGLB19262.2	0.0	0.0	0.0	0.0
MGLB19262.1	4.80196	3.16257	2.32679	4.18091
MGLB19689.1	0.0	0.0	0.0	0.130301
MGLB19194.1	0.0	1.81193	0.0	3.82236
MGLB19203.1	6.35945	3.26233	0.0975207	13.8285
MGLB19068.1	1.11742	2.82304	0.340653	4.39317
MGLB19544.1	12886.4	9847.26	36132.3	7832.38
MGLB19119.1	3.29071	8.88023	0.673402	9.89878
MGLB19119.2	0.0	0.0	0.0	0.0
MGLB19533.1	8.12459	21.6004	1.07731	61.134
MGLB19667.2	0.92382	4.43954	0.0	1.08751
MGLB19667.1	0.167979	2.44157	2.62237	3.11092
MGLB19985.1	0.0	0.0	0.0	0.0
MGLB19985.2	3.90332	13.7767	5.4488	17.665
MGLB19985.3	0.0	0.0	3.31357	0.0
MGLB19006.1	3.03885e-05	0.0	3.0577e-09	0.101915
MGLB19006.10	0.0	0.328437	2.26271e-06	0.0
MGLB19006.11	3.30818	0.210065	1.78876e-05	1.88642e-10
MGLB19006.12	0.0	0.301393	1.00627e-09	0.0
MGLB19006.13	0.0	0.70449	0.000309045	4.39675e-09
MGLB19006.14	0.0	1.26373	0.0	0.0
MGLB19006.2	0.0	7.7866e-11	0.0	2.23555e-06
MGLB19006.3	0.0	1.10826	0.0	0.162204
MGLB19006.4	0.0	0.718289	0.0	1.54666
MGLB19006.5	0.0131192	0.0984536	1.32677e-07	0.0
MGLB19006.6	1.25186e-06	0.0516047	0.0	0.000754975
MGLB19006.7	0.0	1.38463	4.73874e-08	2.13392e-09
MGLB19006.8	0.0	0.0746908	0.0	1.73051e-08
MGLB19006.9	5.12395e-10	4.644e-10	0.0279677	6.3877e-07
MGLB19006.15	0.0	0.0	0.0956375	0.0
MGLB19637.1	0.0	0.0	0.0	0.0
MGLB19212.2	3.91005	11.6865	0.0605694	7.08317
MGLB19212.1	1.96768	0.903641	0.25457	1.77873
MGLB19630.1	0.0	0.144269	0.0	0.0
MGLB19151.1	0.605142	3.06532	0.811589	1.51244
MGLB19511.1	0.771591	4.42599	0.339167	9.47946
MGLB19145.1	2.11482	4.90412	0.0	3.57303
MGLB19145.2	0.0	5.34723	0.416898	6.14941
MGLB19145.3	0.0	8.57895e-11	0.0	2.11444e-10
MGLB19145.6	0.0	1.01002e-09	0.0397409	0.00738594
MGLB19145.4	1.67747	2.359	0.0	1.303
MGLB19145.5	0.678198	7.34179	0.0	0.189587
MGLB18977.1	8.63291	21.5288	9.96496	15.7808
MGLB19467.1	10.5481	49.0411	0.927408	73.68
MGLB19600.1	4.11233	11.9909	1.1458	12.4297
MGLB18969.1	1.64306	2.66527	0.0987047	2.50752
MGLB19410.1	0.0	0.0	0.0	1.66631
MGLB18962.1	0.0	0.505399	0.0	0.0
MGLB19107.1	0.0	0.308388	0.0	0.0
MGLB19749.1	0.0	1.44357	0.0	0.0
MGLB19055.1	43.343	95.326	3.47486	51.6597
MGLB19756.1	0.228431	0.653137	0.0	0.129362
MGLB19633.1	9.42911	27.0366	0.464153	230.698
MGLB19444.1	11.1261	13.4453	0.738301	15.7123
MGLB19591.1	79.8338	30.8328	0.0	3.46596
MGLB18960.3	0.0	0.0	0.0	0.0
MGLB18960.1	0.312962	0.749837	0.0	0.0
MGLB18960.4	2.64155	6.92024	0.209316	0.255323
MGLB18960.2	6.70965	13.5943	4.4511	0.175583
MGLB19435.1	1.58702e-08	7.57022e-09	3.98919e-08	0.839229
MGLB19435.2	1.09472	0.758149	0.364537	0.0
MGLB18970.1	0.0	1.35362	1.96121	0.0
MGLB19115.1	0.0	14.0312	0.0	0.844275
MGLB19115.2	0.379925	3.58366	0.585377	0.0
MGLB19714.1	1.78314	4.38963	0.0	5.0259
MGLB19714.2	0.0	0.0	0.334659	0.0
MGLB19083.1	0.194556	3.94129	0.797298	9.84997
MGLB19720.1	0.0	0.0	0.0	8.89468
MGLB19629.1	0.0	1.28816	0.867013	4.13842
MGLB19159.1	0.85456	3.44071	0.604421	5.75605
MGLB19877.1	3.41393	8.98422	1.83488	7.181
MGLB19236.1	1.39187	0.0	0.0	6.41589e-10
MGLB19236.2	1.6204e-07	2.77178	2.24696	3.82111
MGLB19153.5	0.0	0.0	0.0	9.65611
MGLB19153.1	2.0764e-08	2.45137e-08	1.72538e-08	5.2734e-07
MGLB19153.2	4.86656e-09	5.10702e-09	1.72538e-08	2.44291e-07
MGLB19153.3	8.45488	14.8154	0.758167	166.225
MGLB19153.4	1.98161	3.08654	0.758167	77.0174
MGLB19243.1	1.75181	2.84464	0.958897	47.3073
MGLB19390.1	2.24551	1.20952	1.49288	1.94641
MGLB19989.1	0.0	0.0	0.0	0.0
MGLB19362.1	1.49513	1.65703	0.0	4.96995
MGLB19362.2	0.0	3.10329	0.593003	1.26789
MGLB19362.3	0.0	2.52727e-09	0.593003	0.0
MGLB19993.1	0.629923	1.92549	0.0	3.7343
MGLB19993.6	0.629923	1.92549	0.0	3.7343
MGLB19993.5	0.11978	0.0	0.110699	4.63956e-05
MGLB19993.4	1.93895e-05	0.0	4.78455e-05	8.9731e-09
MGLB19993.3	0.095685	0.0	0.0906938	3.72326e-05
MGLB19993.2	3.78618e-05	1.18479	8.66512e-05	1.72843e-08
MGLB19903.1	0.0	0.0	0.0	0.0
MGLB18994.1	2.75832	4.98569	0.679428	4.14838
MGLB19973.1	5.8883	13.4611	2.76726	19.1997
MGLB19480.1	4.74242	15.8128	1.42339	28.2108
MGLB19040.1	5.23789	9.65414	0.822105	5.57988
MGLB19490.4	1.05179	6.65676	1.24275	14.4817
MGLB19490.1	0.255661	1.76695	0.628689	7.14511
MGLB19490.2	0.0	0.0	0.0	0.0
MGLB19490.3	0.0	0.0	0.0	0.0
MGLB19342.1	15.7056	47.411	42.3925	52.0209
MGLB19845.1	0.590978	2.0961	0.232348	3.27832
MGLB19395.1	3.91746	15.4652	0.0885681	1.43869
MGLB19837.1	0.258402	0.311458	0.0244407	0.148182
MGLB19837.2	0.258402	0.0	0.0244407	0.0
MGLB19837.3	0.104504	0.0	0.0	0.118687
MGLB19945.2	2.93919	7.50907	0.185097	4.5888
MGLB19945.1	0.0	0.361573	0.0	0.0
MGLB19826.1	0.732862	8.97217	0.341848	1.84121
MGLB19112.1	53.0744	44.5387	15.3565	18.6225
MGLB19112.2	2.68204	6.10464	1.08767	0.999274
MGLB19736.1	7.98965	15.5363	0.580922	8.43058
MGLB19899.1	5.20804	2.09955	0.37558	31.2834
MGLB19723.1	1.31249	3.69026	0.415422	7.58609
MGLB19592.1	1.5286	4.08043	1.05955	10.6796
MGLB18982.1	0.485914	0.244198	0.756935	0.0
MGLB18982.2	0.288754	0.381756	0.0	0.597534
MGLB19680.1	0.0446168	0.865005	0.198076	11.0498
MGLB19139.1	6.99339	9.14441	3.98592	5.15701
MGLB19056.1	16.6517	28.7347	5.38641	54.0456
MGLB19416.1	0.0	0.285154	0.0	0.316537
MGLB19547.1	1.92473	0.340142	0.166979	1.57786
MGLB19219.1	52.5488	74.6823	5.90731	44.6897
MGLB19696.1	0.682151	0.525135	0.0	0.0
MGLB20050.1	0.0	0.201564	3.00573	9.02527
MGLB20050.2	0.0	4.47044e-05	0.0	0.00292784
MGLB20053.1	0.0	0.0	0.0	0.0
MGLB20051.1	0.0	0.0	0.0	1.14445
MGLB20052.1	0.0	0.566067	1.23713	6.3209
MGLB20055.1	0.0	0.0	0.0442841	0.0
MGLB20054.1	2.56895	5.77538	13.7581	9.55239
MGLB20056.1	1.38551	8.38507	1.61787	5.09962
MGLB20058.1	0.0	1.94037	0.0	0.0
MGLB20057.1	10.5159	2.79035	0.0	0.0
MGLB20059.1	0.0	0.0	0.0	0.0
MGLB20064.10	0.0	0.0	0.0	0.0
MGLB20064.1	0.0	0.0	0.0	0.0
MGLB20064.11	0.0	0.0	0.0	5.45387e-07
MGLB20064.2	1.92477	7.13337e-06	0.594005	1.74085e-05
MGLB20064.3	0.0	8.2759e-09	0.0	1.48198e-08
MGLB20064.4	0.0	0.0	0.133339	0.0
MGLB20064.5	0.0	3.79066	0.0	3.13951
MGLB20064.6	0.0	0.0	0.0	0.0
MGLB20064.7	0.0	0.0	2.0702e-07	0.0
MGLB20064.8	0.0	0.0	0.0	0.23449
MGLB20064.9	0.0	3.03487e-07	0.0	1.66755
MGLB20062.1	0.825338	2.11167	0.456897	3.62223
MGLB20061.1	6.65532	18.4835	3.65458	8.27699
MGLB20060.1	0.707836	0.795178	0.0	0.714493
MGLB20063.1	0.65091	0.531338	0.0	0.368505
MGLB20077.1	0.0	0.0	0.0	0.0
MGLB20073.1	0.0	0.0	0.404826	0.0
MGLB20073.2	3.47856	7.62266	0.454098	14.3923
MGLB20066.2	0.0	0.0	0.0	0.0
MGLB20066.1	0.0	2.32329	0.0	2.71205
MGLB20066.3	0.220756	0.0	0.26783	0.0
MGLB20070.1	0.0	5.41698	0.0	3.63887
MGLB20071.1	0.0	0.0	11.5369	0.0
MGLB20068.1	0.0	0.0	0.0	0.0
MGLB20069.1	0.0	0.0	0.0	0.0
MGLB20075.1	0.0	0.0	0.0	0.0
MGLB20072.1	0.0	0.0	0.0	0.0
MGLB20067.1	0.0	0.0551111	0.0	0.0
MGLB20065.1	0.0	0.0	0.0	0.0
MGLB20074.1	0.0	0.0	0.0	0.0
MGLB20076.1	0.0	0.0	0.0	0.0
MGLB20078.1	0.0	0.0	0.0621743	0.0
MGLB20081.1	46.5133	244.414	0.0	348.365
MGLB20082.1	1.09811	3.42493	0.0	4.62481
MGLB20082.2	0.0	0.349085	0.336571	0.816701
MGLB20082.3	0.120131	0.246878	0.183385	1.95094
MGLB20079.1	6.80499	10.4038	15.9193	18.3077
MGLB20080.3	0.158432	1.65359	0.0	0.0
MGLB20080.1	12.7335	27.0253	5.10325e-10	8.45733
MGLB20080.2	15.0588	23.9422	7.33714	24.8598
MGLB20084.1	5.32043	5.01519	0.309035	0.790251
MGLB20083.1	3.98289	4.7469	0.0	2.24056
MGLB20086.1	5.18059	5.51306	0.922315	6.3021
MGLB20089.1	2.39503	5.12522	0.623329	9.40158
MGLB20088.1	2.86468	24.6504	0.564789	22.3999
MGLB20091.1	4.27841	0.0	0.510805	0.0
MGLB20091.2	0.453945	13.3845	0.0696262	14.8339
MGLB20085.1	4.00726	3.01732	1.10413	1.42072
MGLB20087.1	5.89909	15.6468	0.697972	20.0374
MGLB20092.1	0.0480609	0.0	0.522318	0.0
MGLB20090.1	0.0	0.0	0.0	0.0
MGLB20090.2	4.18135	6.57472	5.1549	9.7419
MGLB20093.1	0.0	0.0	0.0	0.0
MGLB20094.1	0.0	0.0	0.0	0.0
MGLB20095.1	0.0	0.0	0.0	0.0
MGLB20096.1	11.2418	33.5072	3.2653	25.7056
MGLB20099.1	0.0	0.789262	0.0752722	0.123064
MGLB20098.1	0.374719	0.760037	0.0781444	0.849662
MGLB20097.1	0.0	0.222492	0.209932	0.259785
MGLB20100.1	0.0	0.121362	0.0	0.288409
MGLB20101.1	0.0	1.40049	0.0	3.82046
MGLB20102.1	0.0	1.78125	0.0	11.9245
MGLB20114.1	0.507845	0.707271	0.545019	0.98674
MGLB20113.1	0.0	0.0	0.0	0.0
MGLB20113.2	1.13062	3.02589	1.63237	3.03462
MGLB20113.3	0.0	0.0	0.0	0.639113
MGLB20107.1	0.0	0.0	0.0	0.0
MGLB20107.10	0.0	0.0	0.0	8.63073e-06
MGLB20107.12	0.0	0.0	0.0	0.0
MGLB20107.2	0.0	3.29957e-06	0.0	0.0
MGLB20107.3	0.0	1.45938e-08	0.0	0.0
MGLB20107.4	0.0	0.0	0.0	1.82301
MGLB20107.6	0.783456	1.34351e-10	0.208175	0.0
MGLB20107.7	0.0	0.0	0.0	0.0
MGLB20107.8	0.0	0.0	0.0	0.0
MGLB20107.9	0.0	1.17494	0.0	0.0
MGLB20107.11	0.0	0.144942	0.0	0.113434
MGLB20107.5	0.0	1.55996	0.0	1.83832
MGLB20115.1	6.76177	15.8104	2.12812	12.992
MGLB20110.2	0.407635	3.19516	0.0	3.72168
MGLB20110.1	2.47261	3.74279	0.604264	0.000508568
MGLB20112.1	0.0	0.0	0.0	0.0
MGLB20108.1	0.0	0.0	0.0	0.0
MGLB20104.1	0.0	0.0	0.0	0.0
MGLB20109.1	0.0	0.0	0.0	0.0
MGLB20103.1	2.0563	1.53928	2.19232	1.82654
MGLB20105.2	0.0	0.0	0.0	0.0
MGLB20105.1	3.98053	6.00056	1.16098	11.3882
MGLB20106.1	1209.9	2318.07	2858.58	1732.73
MGLB20116.1	0.0	11.1973	0.0	3.05512
MGLB20111.1	6.38395	6.27307	0.0	9.8001
MGLB20120.1	14.9026	2.50151	0.0	22.4731
MGLB20119.1	0.0	0.0	0.0	0.0
MGLB20117.1	0.0	0.99604	0.0	0.0
MGLB20118.1	0.842267	0.0	0.0	0.0
MGLB20123.1	0.511312	7.64884	2.83614	7.05568
MGLB20122.1	0.0912635	1.58423	0.0	2.18756
MGLB20121.2	1.12478	3.06231	0.0762381	17.6937
MGLB20121.1	2.44556e-08	0.0	0.633127	0.0
MGLB20124.1	0.0	0.0	0.0	4.24826
MGLB20124.2	0.658805	0.0	0.0	16.9183
MGLB20127.1	0.0	0.0	0.0	0.0
MGLB20126.1	0.444276	1.56843	0.199711	2.33998
MGLB20125.1	9.09195	23.1889	0.168748	14.9694
MGLB20128.1	0.764098	0.413849	0.0	1.64959
MGLB20130.2	0.39908	0.642238	0.0	1.85423
MGLB20130.1	6.80181	4.47803	0.323417	0.0
MGLB20129.1	0.117301	0.0272074	0.0	6.45859
MGLB20133.1	0.0	17.4714	0.0	14.296
MGLB20131.3	2.25282	3.00682	0.270366	1.54574
MGLB20131.4	2.25282	3.00682	0.270366	1.54574
MGLB20131.1	0.0	0.0	0.0	0.0
MGLB20131.2	0.0	0.0	0.0	0.0
MGLB20131.6	0.0	1.1833	0.0	0.0
MGLB20131.5	1.13665	0.0	0.0	0.210276
MGLB20132.1	4.54065	3.28537	1.1756	5.51916
MGLB20132.2	0.0	0.0	0.0	0.0
MGLB20134.2	54.7999	56.8883	4.96174	37.4974
MGLB20134.1	0.0	0.0	0.0	0.0
MGLB20135.1	0.0	0.418608	0.0	15.9293
MGLB20135.2	0.0478674	0.0	0.480187	0.0
MGLB20137.1	0.0	0.0	0.0	0.124196
MGLB20136.1	0.0	0.0	0.0	0.0
MGLB20136.2	0.0	0.0	0.0	0.0
MGLB20139.1	0.0	0.239914	0.0	0.0
MGLB20138.1	0.0	4.22465	0.0	4.10205
MGLB20138.2	0.0	0.255849	0.0	0.0
MGLB20141.1	0.0	0.0	0.0404414	0.109581
MGLB20140.1	0.0	0.0	0.0	0.0
MGLB20142.1	0.0	7.05005	0.0	1.46661
MGLB20143.1	0.0	0.0	0.0	36.9533
MGLB20145.1	57.8756	93.3732	0.0	26.684
MGLB20146.1	91.1909	197.325	10.0477	32.6393
MGLB20144.1	2.759	0.0	0.0	0.277827
MGLB20144.2	0.0	1.80707	1.05666	6.67186e-05
MGLB20144.3	4.61528e-08	2.09447	1.12738e-10	5.10606
MGLB20147.2	0.0142019	9.0231e-05	0.00712173	0.000746484
MGLB20147.1	0.887123	4.23738	0.278499	5.30772
MGLB20149.1	0.0	0.0	0.0	0.0
MGLB20148.1	3.87303	8.98107	1.29539	4.63539
MGLB20150.1	0.0	1.42536	0.700371	3.10355
MGLB20151.1	0.0	18.0557	0.0	7.74041
MGLB20151.2	0.0	19.4948	0.0	8.71928
MGLB20152.1	1.39713	23.1432	0.132999	6.27739
MGLB20153.1	0.0	0.682661	0.0	0.421893
MGLB20154.1	0.882735	0.0	0.0	0.10208
MGLB20155.1	4.95238	20.341	1.14923	3.02336
MGLB20163.1	0.228586	0.884895	0.0	1.69494
MGLB20170.2	0.568492	0.0	0.0	0.0
MGLB20170.1	0.0	0.0	0.0	0.0
MGLB20159.1	0.0	0.0	0.0	0.0
MGLB20162.1	0.0	0.0	0.0	0.0
MGLB20170.3	2.45451	9.94127	0.784741	17.5457
MGLB20170.4	0.0	0.0	0.0	0.0
MGLB20170.5	1.81287	0.527137	0.147444	1.00388
MGLB20166.1	0.92816	2.44602	0.516211	3.90454
MGLB20158.1	0.0	0.0	7.32404	2.13946
MGLB20164.1	0.000497938	0.00187091	0.000440874	0.00418852
MGLB20164.2	0.461537	1.95988	0.188624	3.38471
MGLB20164.3	0.926166	1.81689	0.106373	2.85624
MGLB20169.1	1.31845	2.23078	1.71528	4.79593
MGLB20169.2	0.0	0.0	0.0	0.0
MGLB20169.3	0.0	0.0	0.0	0.0
MGLB20161.1	1.61961	2.10095	0.0	2.14794
MGLB20161.2	3.09517	0.571101	0.589982	0.463152
MGLB20168.1	0.975578	1.20635	0.0	0.354292
MGLB20156.1	0.0	0.0	0.0	0.0
MGLB20167.1	0.138408	0.453741	0.0	1.25268
MGLB20157.1	0.5426	9.24532	0.0	13.1743
MGLB20160.1	2.34825	12.7287	1.93501	5.36216
MGLB20165.1	0.0	0.320384	0.0	2.32251
MGLB20995.1	0.0	0.0	0.0	0.0
MGLB20528.1	0.0	0.0	0.0	0.0
MGLB20654.1	6.22835	6.34297	1.1311	1.73333
MGLB20471.1	0.0	5.71107	0.0	0.0
MGLB20679.1	0.0	0.0	0.0	0.0
MGLB20325.1	0.0	0.0	0.0	0.0
MGLB20750.1	0.527335	3.57372	0.0	3.81887
MGLB20750.2	0.0	0.0	0.0	0.0
MGLB20770.1	0.121211	1.62831	0.0372022	3.28611
MGLB20770.2	0.000515061	0.00628224	0.000293424	0.0155777
MGLB20961.1	1.09726	4.29653	0.890299	11.0995
MGLB20378.1	0.0	0.523505	0.0	0.564782
MGLB20644.1	0.0	0.0	0.0	0.0834476
MGLB20283.1	0.0	0.0	0.0	0.0
MGLB20568.1	0.0	0.0	0.0	1.05622
MGLB20819.1	0.0	1.13967	0.0	9.76862
MGLB20559.1	0.0	1.27637	0.0	0.236218
MGLB20891.1	0.0	0.0	0.0	0.0
MGLB20417.1	0.0	0.645775	0.0	0.0
MGLB20411.1	4.33098	14.3938	1.21835	15.7413
MGLB20204.1	0.0	15.9261	0.0	1.12374
MGLB20897.1	0.0	0.575278	0.0	3.5522
MGLB20997.1	0.0	0.0	0.0	0.0
MGLB20434.1	0.0	0.0	0.0	0.0
MGLB20897.2	4.65574	9.98096	1.139	14.2269
MGLB20736.1	0.449702	0.612195	0.101355	1.77372
MGLB20736.2	0.0	0.16097	0.0157571	0.300313
MGLB20736.3	0.0	0.0	0.0	0.0
MGLB20736.4	0.0	0.0	0.0	0.0
MGLB20372.1	1.33018	2.67803	0.495026	4.16318
MGLB20349.1	1.62837	1.17805	0.0	0.0
MGLB20580.1	0.0	0.0	0.0	0.0
MGLB20771.1	10.4222	71.3884	0.0	0.0
MGLB20487.1	15.7508	44.758	1.13861	7.06278
MGLB20860.1	0.196684	1.24671	0.0	0.10301
MGLB20691.1	8.90058	17.2331	4.64616	15.0512
MGLB20455.1	61.8184	96.3107	14.25	58.2826
MGLB20695.1	0.539494	0.344001	0.0	1.38484
MGLB20695.2	0.0	3.44213	47.7945	0.0
MGLB20695.3	17.5614	23.8058	0.0	14.1582
MGLB20695.4	0.0	0.434315	2.41139	0.0
MGLB20354.1	3.02764	2.26865	0.832821	3.24356
MGLB20726.1	2.2878	2.5962	0.825638	3.11083
MGLB20731.1	0.0	0.64538	0.136524	0.615856
MGLB20935.1	0.0	0.0	0.0	0.0
MGLB20935.2	0.0	0.0	0.0	0.0
MGLB20537.1	0.0	0.0	0.0	0.0
MGLB20720.1	0.0	0.493076	0.714027	0.815141
MGLB20222.1	0.0	0.540935	0.0	0.060819
MGLB20463.1	3.83585	4.1228	2.42109	0.813331
MGLB20463.2	0.280191	0.287072	0.23769	4.96369
MGLB20658.3	0.0	3.28431	0.0	1.17925
MGLB20658.5	0.0	0.0	0.0	1.17925
MGLB20658.1	0.0	0.0	0.0	0.0
MGLB20658.2	7.52511	2.58734	1.87214	3.94836
MGLB20658.4	1.93503	0.0	0.0	0.0
MGLB20484.1	0.175117	3.1361	4.02365	6.5471
MGLB20985.1	2.56494	5.03678	0.0	2.17822
MGLB20490.1	1.84033	6.46634	0.423987	14.0057
MGLB20518.1	10.6453	19.4935	6.43618	16.2184
MGLB20300.1	1109.27	152.503	0.0	0.0
MGLB20708.1	110.776	15.4315	1.72752	6.30161
MGLB20439.1	154.074	31.0285	0.0	0.0
MGLB21007.1	45.1656	7.22702	0.743483	0.539797
MGLB20754.1	94.4127	33.9963	0.279785	0.0
MGLB20500.1	28.029	54.7571	0.0	17.0525
MGLB20762.1	11.9836	14.6696	0.0	3.35162
MGLB20208.1	4.36828	6.68491	1.78838	14.4511
MGLB20662.1	0.0	0.0	0.0	0.0
MGLB20672.1	0.59381	0.648334	0.0	0.0
MGLB20887.1	0.0	2.78215	0.0	0.0
MGLB20825.1	4.65566	2.18855	0.0	0.187965
MGLB20915.1	0.0	0.479829	0.0	0.0
MGLB20386.1	8.37064	33.0927	0.12489	104.038
MGLB20386.2	0.0	0.0	6.24342e-06	2.55243e-10
MGLB20386.3	0.0	0.0	0.12489	0.0
MGLB20386.4	0.0	0.0	0.12489	1.83158e-09
MGLB20386.5	1.61107	1.78893	3.74591e-05	2.29998
MGLB20386.6	7.8618e-06	4.05096	0.749313	19.7801
MGLB20313.1	3.56585	7.15621	0.626284	4.63875
MGLB20784.1	46.2563	88.0392	0.0	103.4
MGLB20789.3	192.122	739.266	153.146	243.835
MGLB20789.1	0.0	0.0	0.0	0.0
MGLB20789.2	2.63499	1.94494	0.0	3.02799
MGLB20974.3	0.0	0.0	0.000382521	0.0
MGLB20974.1	0.0	0.414785	4.78188	0.0
MGLB20974.2	0.0	2.23788e-06	2.05025	1.15986
MGLB20767.1	169.645	312.225	88.745	150.129
MGLB20495.1	9.49821	24.3696	3.50656	1.65343
MGLB20863.2	61.5477	24.2819	4.4365	11.6308
MGLB20863.1	108.056	18.7271	23.4794	36.794
MGLB20702.1	0.0234411	0.0	0.0	0.0
MGLB20359.1	201.568	416.362	153.892	1536.89
MGLB20724.1	12.9057	26.8111	2.14737	10.9013
MGLB20729.1	1.80693	0.57467	0.000309166	0.723464
MGLB20729.2	2.66787	7.25343	0.37154	10.4739
MGLB20932.1	24.3804	55.588	4.00532	51.7752
MGLB20965.3	19.9944	18.2856	0.0	0.128406
MGLB20965.4	53.3651	118.343	0.0	10.9906
MGLB20965.2	0.0	0.59079	8.2843	2.89056e-05
MGLB20965.1	9.56368	11.962	2.18209	1.1225
MGLB20376.1	32.3405	68.1862	1.91647	43.1389
MGLB20670.1	0.0	0.0	0.0	0.0
MGLB20670.2	56.7894	77.7646	13.5555	6.92995
MGLB20840.1	2.84854	8.98112	1.61273	1.145
MGLB20211.1	3.91227	12.9624	2.35016	26.0062
MGLB20514.2	1.92633	0.0	4.81326e-07	0.0
MGLB20514.1	0.0	7.57591	1.71529	7.07761
MGLB21001.1	0.0	4.83207e-10	0.0	3.22797
MGLB21001.2	0.0	9.98642e-09	0.0	1.08928
MGLB21001.3	3.82222	3.85951	0.0	2.75286
MGLB21001.4	0.0	2.404	0.944661	0.000104424
MGLB21001.5	0.0	11.1719	0.0	2.55232
MGLB21001.6	3.55525	2.49406	0.0	1.15785
MGLB20992.1	2.75785	10.4559	0.793412	10.7555
MGLB20809.1	0.0	0.0	0.0	0.0
MGLB20809.2	0.0	0.393467	0.0	0.146482
MGLB20809.3	0.0	0.4686	7.20474e-06	2.62096
MGLB20809.4	2.36305	3.43789	1.09929	3.69137
MGLB20516.1	1.71876	0.994889	0.530118	0.0
MGLB20516.2	0.0	0.565614	0.676743	3.37966
MGLB20609.1	270.545	462.353	73.6506	86.554
MGLB20577.1	2.08901	5.81645	0.379575	9.96181
MGLB20202.1	4.31737	3.52105	0.834896	7.81622
MGLB20737.1	0.0	0.0	0.179046	0.0
MGLB20751.1	4.83276	13.6802	0.929767	11.5208
MGLB20415.1	0.314618	5.56946	0.0	2.1439
MGLB20415.2	3.16807	6.0005	7.41695	20.2574
MGLB20906.3	14.5172	50.4424	0.0	0.9798
MGLB20906.2	4.02536	0.742485	0.0	1.93937
MGLB20906.1	0.0	24.3229	0.0	0.0
MGLB20798.1	0.0	1.10625	0.6998	1.64035
MGLB20912.1	0.139963	7.66965	0.0233406	8.18938
MGLB21005.1	0.0	7.14781	0.0	0.0
MGLB20523.1	61.4669	37.1803	12.1486	36.6403
MGLB20847.1	8.45989	18.4027	0.932429	10.6362
MGLB20526.1	50.1263	46.3254	4.58739	0.0
MGLB20387.1	0.0	17.1786	0.0	26.9114
